"style-scope src","yt-simple-endpoint href","style-scope","yt-simple-endpoint","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2","yt-core-attributed-string 3","yt-core-image src"
"https://yt3.ggpht.com/ytc/AIdro_m5evfCF_YxC_lDCZai6PdDPi8RLB_PVhrL3a1ARTLFBM2x9-KClsWFWW2FfUzwIrVBkQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@MardemarMar","@MardemarMar","hace 13 días","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwvPJcjm2UqWs_qIPZ4AaABAg","Excelente película","","",""
"https://yt3.ggpht.com/TWSW7ItFx0GZbQrVEATcONsfk4n1oR0YUr46Ac1mYRSHEnVU0RZwlOIM96dbU1CbIxthI59sGcc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@laurarodriguez965","@laurarodriguez965","hace 2 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzCx-dVDJv51CE1hrJ4AaABAg","Buenísima película.","","",""
"https://yt3.ggpht.com/ytc/AIdro_l2cxupsfkJkoDeB27By8-J9HSvPmS--wAgYgCbncVPgqw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@chesoeldibujante2249","@chesoeldibujante2249","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugzh7FIIpSeRMxNsViF4AaABAg","Impactante.","1","",""
"https://yt3.ggpht.com/ytc/AIdro_nV2Dzx3KiOpaXVScCmhv1K55UFYugbNwaPl2sYcE-Kqgc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@nathaliebennici585","@nathaliebennici585","hace 3 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxZOp66woDGFfYsOjR4AaABAg","Se te mete en las venas esta película","1","",""
"https://yt3.ggpht.com/ytc/AIdro_kPKSrC5ScCH2Lfy3_t7884m1LnNb31btjpVCrg8_Y=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@peaceandlove544","@peaceandlove544","hace 5 meses (editado)","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxiCRd6H-puPuQB0PB4AaABAg","Creo que el documental de sociedad en la nieve está mejor y no se diga la de Alive la película. Lo que hicieron estos muchachos fue extraordinario. Su fe y su juventud, sus valores, y amor por la vida y su familia y por unos a otros, fue determinante.​​​  

Conozco bien la historia porque he leído varios libros, visto dos películas, decenas de horas de entrevistas y varios documentales. Y leído numerosas críticas y comentarios de gente que la vio. 

Hoy la vi en Estados Unidos y efectivamente se quedó corta en varias cosas importantes, casi nada sobre la caminata imposible para la historia, el encuentro con los arreros milagroso, el rescate de los militares, y nada sobre el acoso de la prensa, quien y como prepararon y manejaron eso y su conferencia de prensa, su regreso a casa, que hicieron de sus vidas, los tres días inconsciente de Nando, sus oraciones comunitarias diarias, las gracias de Carlitos Paez, como los Straus asumieron el liderazgo después de Marcelo, lo único nuevo es las tomas espectaculares de la Cordillera, buena banda sonora, el personaje de Numa, que es magnífico porque capta el espíritu de sacrificio, amor, amistad, companerismo, fe, espiritualidad, trabajo de los sobrevivientes y no sobrevivientes, el final cuando les deja un mensaje escrito ante de partir en paz, citando un pasaje biblico dicho por Jesus, es muy conmovedor y veridico, y un excelente joven actor, y que te reflejan un poco más intensamente que Alive el conflicto interior sobre la antrofofagia aunque no en detalle como libros que te dan la dimensión espiritual que les dio paz y el tormento de los 4 días dentro encerrados por el alud, los presentimientos, telepatía, entre ellos y sus madres, el arduo trabajo de Carlos Paez Sr por buscarlos, la dificultad del rescate por helicóptero, etc etc.

Les recomiendo 1).el documental de la sociedad de la nieve 2) el libro de Roberto Canessa y todas sus entrevistas 3) la película de Alive, el libro de Alive y el libro de la sociedad de la nieve 4) el libro de Daniel Fdz Straus, Nando Parrado y Carlitos Paez. Y sus entrevistas. 

En ese orden. Creo que Roberto Canessa es el que cuenta mejor la historia porque la vivio desde dia 1 como elemento esencial como estudiante de medicina y luego como expedicionista. Nando no vivio el trauma de los primeros, ni aporto, solo se preparo como expedicionista, aunque el contagiarle valor a los chicos para salir a buscar ayuda fue importante. 

Canessa te explica todo desde todas las dimensiones como medico, sobreviviente, lo psicológico, lo espiritual, lo social, lo comunitario, lo moral.","2","3 respuestas",""
"https://yt3.ggpht.com/ytc/AIdro_niQ60rni_s-2jlQ0SabMM0dJdlOiEqVkd5OoVkH0QRuzY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@italoperezsalinas2695","@italoperezsalinas2695","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwbusSNFpv8ObTi5E94AaABAg","Tremendo te hace reflexionar te impresiona el coraje del ser humano, un film desgarrador te quedas pegado en la pantalla hasta el ultimo minuto una Historia Real que te mueve hasta la ultima molécula del tu cuerpo","","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f44f.png"
"https://yt3.ggpht.com/ytc/AIdro_ky3mcm4jiOAeiud-G7TMFls9mo6YR7fNB2h9ZCLso=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@selinaromero7707","@selinaromero7707","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwWZMy4YzpGgWBYeQZ4AaABAg","EQUIPO. Épica y aterradora a la par de conmovedora y hermosa. Es imposible sobrevivir a tanta adversidad. La fortaleza de este grupo es sobrehumana. 16 sobrevivieron al infierno blanco. Un milagro. Si Dios existe, apareció en esa montaña para perdonar a los vivos y abrazar las almas de los muertos.","","",""
"https://yt3.ggpht.com/ytc/AIdro_m_mK-mjKQjGbF7cxKtJXT0dOn5sUZ0nIpwNvo0yNY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mariaeugeniabarreraarredon8346","@mariaeugeniabarreraarredon8346","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxSEu2FzKoF4SPsK2Z4AaABAg","La película  es  maravillosa,  la historia  es  terrible,  pero  la situación  agobiante  está  estupenda  , muy buenos  actores,  paisajes,  música  , fotografía  excelente.","","",""
"https://yt3.ggpht.com/ytc/AIdro_nUHM-8IN6eMP3OzV2s0AzIHPMeVKlzM6QJp15R2Fk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@paulaencaracas1","@paulaencaracas1","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgyyxN4kS48TJ_CNNsZ4AaABAg","Leí el libro y la adaptación es muy cercana a lo descrito( falta cuándo salen con la boca pintada y dicen "" van a decir qué somos unas mariquitas!"")
 Las familias todo lo qué hicimos,los videntes...nunca se echaron a morir! 
 Increíble historia","1","",""
"https://yt3.ggpht.com/ytc/AIdro_mu5zZXGv2kG2u9UpAtm2Xm_0H86c_wMRl35DStoLVq0w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@inasanz","@inasanz","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugz6CDHwu_oTaMQkc414AaABAg","La vi !!! Muy buena","1","",""
"https://yt3.ggpht.com/qZZGPHjrhiHcUuMDX1xV8KwVMOpVCyWvH24-ew4FaX9z7VvbxBQtaeisFJHRvo_hyp9YD3In=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dylanramos2039","@dylanramos2039","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwE_fA_nVkrgqvgaRZ4AaABAg","joder que buena canción se escucha en el minuto  alguien sabe de que canción es??","1","",""
"https://yt3.ggpht.com/RmLKB1i64fbCE9xEgBt15Fa1-ZLOiXyQMMDsQPyZ50CVumMi1J08M_X2knBnnY3RccLwor-nmQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@vasquez5743","@vasquez5743","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxX0Xun20MxbZa9c314AaABAg","Las ultimas escenas me.causaron mucha pena, cuando se los lleva el helicoptero y van presentando los restos del avion","1","",""
"https://yt3.ggpht.com/ytc/AIdro_nfJvrXUMWvaQfp9KodG7-SNkowFyGtJQre-06PjNvnemg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@felipemunoz7594","@felipemunoz7594","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwJAMqIB2mqEeW37Jl4AaABAg","Excelente película que le hace honor a semejante proeza de supervivencia","","",""
"https://yt3.ggpht.com/ytc/AIdro_mzyxEdVNe-j3gmtk5tgKo_xS73taM88xqRXNhF1Fc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@gerardoseguel8708","@gerardoseguel8708","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwTPdgGosev66XS15l4AaABAg","Chile y Uruguay, unidos en la tragedia.","2","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f622.png"
"https://yt3.ggpht.com/ytc/AIdro_kRd84hdk2MVv06w02eQ7it75Ib3RcoxPzmNJZzwXA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@danielcollazo6915","@danielcollazo6915","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzHeYjUuB2-rqy19294AaABAg","Muy buena película","2","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f622.png"
"https://yt3.ggpht.com/ytc/AIdro_muyX7BWqoTlsxZR3FKNOiqa9FaUteZ6o7N_5q6t7qaKNU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@diegoasta10","@diegoasta10","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzQqBB2BhDz62IVDkp4AaABAg","Películaza.","1","",""
"https://yt3.ggpht.com/ytc/AIdro_k2T92ISatmN-_FHFLTxuXUGjYeNCwhg4NXFqGXodoMdzs=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@adriannajerez4555","@adriannajerez4555","hace 1 mes","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugy6OpsQWBe6YAQ4Wgh4AaABAg","Dios…  he visto la película y es fue horrible lo que tuvieron que vivir nuestros hermanos uruguayos 
Porque no los buscaron más tiempo","","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f62d.png"
"https://yt3.ggpht.com/ytc/AIdro_mQ7emHzTktkKtO7rFtFtILAL2QKmYK6RYiVJAil5vNUf8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@javimetalacdc670","@javimetalacdc670","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugx2MDVHf6ZqKcyThr54AaABAg","Viven es buena película. Pero esta es impresionante, yo creo como argentino que por lo menos a Latinoamérica nos golpea más fuerte porque está en nuestro idioma, no es una traducción, se puede sentir más.","1","",""
"https://yt3.ggpht.com/t2obSt_i4zNnKxeNXeEg7QKaKRkSzUrY3gXv7fUshXsVhMOL8gLd35lJLT2WyxDuobQUTfor7w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@user-zv4mo7mn1q","@user-zv4mo7mn1q","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugwqw1XDDPcfoIFicNB4AaABAg","se merese un oscar","","",""
"https://yt3.ggpht.com/ytc/AIdro_kVfxBemKTXVOvYzuHj3r_aqBBGDF_m8iUtvR9qB3klUkFKm43FfQihtLRU7-euWiffJg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@GeoPicado","@GeoPicado","hace 2 semanas","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugw8HDRHkDomIbUcxV54AaABAg","Para las personas que les gusta la adrenalina y el suspenso de vivir la recomiendo","","",""
"https://yt3.ggpht.com/ytc/AIdro_m0tOFLxSUzdpGiSFulExJ93cQ1JrvNcTkDLI3X-d50Eck=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@diegohanks8010","@diegohanks8010","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxFdBfmbOeFqxbXk0l4AaABAg","OBRA MAESTRA","1","",""
"https://yt3.ggpht.com/ytc/AIdro_lS0THXLl9Rh-u-nyWWDWLTatS7DVJmgAu-Jxl7Ljb3hcE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@indirahendarmi3478","@indirahendarmi3478","hace 2 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgyATzGWOTzGsDT0e8Z4AaABAg","im so sorry for numa his dead make me crying so bad","","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f494.png"
"https://yt3.ggpht.com/ytc/AIdro_m2lkrPt4z7ff4oXWxg1-2YBOpsUrZj9TwXlgf5sI91eg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@veronicagarcia7874","@veronicagarcia7874","hace 2 semanas","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugyf_1dTfnSGHde56yR4AaABAg","Está película está basada en hechos reales, del acidente aéreo de 1972 muy buena adaptación","","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f622.png"
"https://yt3.ggpht.com/ytc/AIdro_mKBOnOH6ZBpbC6wEuFVRo8YWvqcxvR7w0IPOxfro6PiIk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mbv590","@mbv590","hace 1 mes","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgymIKIBmVNpxjEyS3x4AaABAg","Por favor, alguien que me diga la banda sonora que suena en la parte central del tráiler","","",""
"https://yt3.ggpht.com/ytc/AIdro_nfkH2yVCNmr7t4wGchcKXl2OsMYWh9hBWrh_bDQt8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@juanfelipegarcia9698","@juanfelipegarcia9698","hace 4 meses (editado)","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugxfl9bDWxLeEG1QWRd4AaABAg","Es un buen refrito... Sin querer desmeritar, esta pelicula tiene lo suyo, y aunque basicamente el que vio la del 93 va a poder predecir facilmente lo que va a pasar desde el inicio hasta el final, esta pelicula tuvo mas atencion a los detalles que la del 93, aunque aun asi se quedaron cortos con todas las cosas que ocurrieron y que han revelado los sobrevivientes en las entrevistas a lo largo de los años... Obviamente es una pelicula que esta hecha para el rapido consumo y por tiempo no pueden colocar todo lo que paso con detalle, pero si se le agradece al director que alla dado mucha mas importancia al lado humano, y compasivo en la historia... Se puede ver mucho mas real el apego y la fraternidad que lograron desarrollar los sobrevivientes, eso es lo mejor de la pelicula, algo que no se vio tan marcado en la clasica y en esta pelicula lo logran destacar muy bien.","","",""
"https://yt3.ggpht.com/ytc/AIdro_nJvNo4ZjUz2aDXZ-5HxYXEAuvpITYefqb3pfVX_S61bxuIdhM0lXBxKkgbrX9G3ZV6Uw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@user-rn7vg9zh3o","@user-rn7vg9zh3o","hace 1 mes","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugw4mUgP3XB65AonVz94AaABAg","Gran película , extraordinaria actuacion , lamentable accidente una desgracia","2","",""
"https://yt3.ggpht.com/ytc/AIdro_kUE7VNhc8aCwujI4LtOSWuPFZQVuNYfuPhOI8lhoY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@noralbacardozo2980","@noralbacardozo2980","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgylMDGSGbRA5YmqVgd4AaABAg","Quieo verla en cine, cuándo aca en malaga?","","",""
"https://yt3.ggpht.com/ytc/AIdro_m78CI20W7k2175MtW-tB1DwT6_tnEu0BOpfLKNjVLr0zk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@faustonieto6326","@faustonieto6326","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxPknNGKuNSFnyLEKd4AaABAg","cuando los juntaba mirtha legran , y preguntaba que comemos hoy,  siempre me dba cosa. y al que se ofenda vea el reporte de cnn  de la guerra en isarel.  esa es la mejor pelicula.","","",""
"https://yt3.ggpht.com/ytc/AIdro_n0P3r2dt_xOW7IMpld2RrxGBWw0u14CCrewTD_k6rGgh-rAJJjEjQc9tcAQhDqX28vZA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@albadiaz7184","@albadiaz7184","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgyRIcQXrtt3Zyf81V14AaABAg","lloré tanto cuando contaban chistes tan malos , ellos en medio de su tragedia no perdían el buen humor! y cuando llegue el avión por ellos también lloré pobrecitos dios los bendiga alos muertos y a los sobrevivientes","","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f97a.png"
"https://yt3.ggpht.com/ytc/AIdro_mdIRU-YKUZfJIxWYFmwPavMKms-Vh2kTDpNwPbFRop5Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@leiresanchez1653","@leiresanchez1653","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugwo_U6o_E1eTFJFd8J4AaABAg","Este milagro debería estar en los libros de historia","","",""
"https://yt3.ggpht.com/ytc/AIdro_kgpoo4vRQWZ7v_XumqsPMaDtrEjVX38RC7dyIMLxuy2D832dS0H_y2mFgsRDNPotjB3w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@VencedorJefe","@VencedorJefe","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxmldxSOVX07vGjPHd4AaABAg","Escucho grandes elogios de todas las parte sobre esta película en donde puedo verla ???","2","1 respuesta",""
"https://yt3.ggpht.com/ytc/AIdro_niNr8t5GlL5tJ-ij-Mt2PjnT_Jqx3M3wOyNVCV9uiPJvst=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@zeljkaracic1391","@zeljkaracic1391","hace 4 meses (editado)","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxHATIj2NJwPtOqgn54AaABAg","I don't know if someone already write this but I can't  help thinking how they have so much cigarettes. Lack of everything but cigarettes no falta :-) Saludos de Croata que vive en Santiago de Chile. After this movie, I will not visit Croatia for a very long time.","","1 respuesta",""
"https://yt3.ggpht.com/ytc/AIdro_m5evfCF_YxC_lDCZai6PdDPi8RLB_PVhrL3a1ARTLFBM2x9-KClsWFWW2FfUzwIrVBkQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@MardemarMar","@MardemarMar","hace 13 días","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzEhmwKjWDRh_JfSbN4AaABAg","Excelente !!!!!!","","",""
"https://yt3.ggpht.com/ytc/AIdro_n-dZZ8pdsuaf2n8TcdBaoGhiW14-FHBs7Jre4sboR6kCw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@morriscamorris","@morriscamorris","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgyY1BYvdTGGIj57nJN4AaABAg","LOS SUPERVIVIENTES DE LOS ANDES DE 1976 CON EL ACTOR HUGO STIGLITS, SIN EFECTOS ESPECIALES DIGITALES, A PURA MAQUETA, DIRIGIDA POR RENÉ CARDONA. PRIMERO LEÍ TODA LA HISTORIA EN LOS PERIÓDICOS, VI LAS NOTICIAS EN LA TELE, YO TENÍA 10 AÑOS EN ESA ÉPOCA, AUN ME ESTREMECE.","","",""
"https://yt3.ggpht.com/ytc/AIdro_m7Zh1B9h_08hIROn1ppSwxx7MfCL5vK5sr2zvcBmRs_w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ghostspace18","@ghostspace18","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugz8AkP31tnzHeP3Ef54AaABAg","imagínense ir viajando en avión  y que te pongan esta Película","1","",""
"https://yt3.ggpht.com/DzZl-9IG4uTW6bVRL5ncVeJOepMMRlQ3y332yZsV1fkakrNwXQyLekhuFOdtr-VaNocpTPaKfw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@miquelmolina5298","@miquelmolina5298","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugyb2FpuQnaMgLHatNJ4AaABAg","Algorta a Maquirriain llegaron 8 minutos tarde y obligaron a reescribir el plan de vuelo, lo que provocó un error en la hora   en que debían girar al norte en Curicó. Eso causó el accidente","","",""
"https://yt3.ggpht.com/ytc/AIdro_m5evfCF_YxC_lDCZai6PdDPi8RLB_PVhrL3a1ARTLFBM2x9-KClsWFWW2FfUzwIrVBkQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@MardemarMar","@MardemarMar","hace 13 días","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwZtOby_zySF_sJqD94AaABAg","Excelente !!!!!!","","",""
"https://yt3.ggpht.com/hBHD3aUPPUakChP3cwIKu2oOvinka6IVqh3OZgjJPqimtKH1wVMa1q8qlwEaav_9XgVsO_JTi_s=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@gamecraft1102","@gamecraft1102","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwMvWS3JSwVYA2b0VV4AaABAg","Pinché película espectacular","","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f44c.png"
"https://yt3.ggpht.com/ytc/AIdro_ng6MkgHTnhTdbtiVP7z1Sf-bIQ7FjU69k5LhgM-AEseQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@juantrabalontrabalon5604","@juantrabalontrabalon5604","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzHfXxJn_qrwoU6I994AaABAg","¡¡¡La de VIVEN cómo operador que fui del Cine Reus Palac ( hoy desaparecido) la proyecté varias veces en su sala . Impresionante, aún hoy en día la veo en mí DVD en mí casa.!!!","","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f64b.png"
"https://yt3.ggpht.com/ytc/AIdro_mymR-MbSZiXcxemf76BWkS2_J1h-FgBePsVD9r7FjOXZDjU4qX1ONi8S2eqHfN6i8s0w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@pabloabata4635","@pabloabata4635","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxFQjpAldo8HKlsgZh4AaABAg","Esta película es muy buena","","",""
"https://yt3.ggpht.com/ytc/AIdro_l-ZFi38Lmdc949xuVPIzbCq1vLvi1T19uQ9idJSC_RQ9U=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@arianaguillaza3430","@arianaguillaza3430","hace 4 meses (editado)","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzDt9M8TV2j5J2eM014AaABAg","No puedo creer que la mayoría  eran actores argentinos .Aplausos para ellos .
La verdad muy buena la peli ,gran elenco y grande el productor Español","2","2 respuestas",""
"https://yt3.ggpht.com/ytc/AIdro_lvFYltEmNuqeyX6p0qfsNEP7PiQS6MXVwRYMHL6K6Qkds=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rayomx9735","@rayomx9735","hace 4 meses (editado)","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugwnn3MKiE7y0d2ZmIx4AaABAg","tambien en USA paso algo similar y tambien sacaron una película que se llama Alive pero ya hace muchos años fue en el 93","","1 respuesta",""
"https://yt3.ggpht.com/dmShoWrLYcFgPrcJY48eNvmpsOCpS28Zk_OzLGax6atMwVfbBebArh6jPZ7WO1kol6OGtPccPbY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Franelpoli2610","@Franelpoli2610","hace 3 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzQlr9gN5YcfpH5C1x4AaABAg","Es la mejor pelicula","","",""
"https://yt3.ggpht.com/7OwTvDmryuShG5y-_84EwiErHMKN3DE4QHG_k2QStz67CQcE-HW4V9t_FTsQPM6Aewzo_R0f=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@arianagomez954","@arianagomez954","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzBhXg-eTGUarpH0Gd4AaABAg","La mejor película basado en hechos reales que he visto , muy triste","","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f62d.png"
"https://yt3.ggpht.com/ytc/AIdro_mkLO97kTQBhD1y6_12_RwCBlZbvm0lFWC1fm-6j2EAW9Vj9t7ftMX_By3gz5Ppz7-oIQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@NicoB16","@NicoB16","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugwp2mFLJ2gmdwO6pMp4AaABAg","muy buena película","","",""
"https://yt3.ggpht.com/aSRaU8Ox71t9AsEcwwyC2yW-mdqWenF-YNTg6zzjhbQPaWmNpWi1Gz2HvA_vIbxXBonTmFge_jo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@octaviosalvatierra1389","@octaviosalvatierra1389","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwF3k6tBWrWxPXpacV4AaABAg","Roberto canessa realmente fue el mas util en esta situacion, si vamos conforme los hechos de la pelicula que segun muchos son bastante veredicos, literalmente se encargo de casi todo y fue el ejemplo de supervivencia, sin querer desmerecer a los otros supervivientes que sin su trabajo tampoco se hubiera llegado a nada","","",""
"https://yt3.ggpht.com/dXY6Z4gPJyQUTXbiSZrxcLue6J4HnJDdbnJ_UtrdRYf7IaEv1lgLmjwJH5Bwv4oInTOsyhSa=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Gkm-","@Gkm-","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgyoJtm01xrjyrwINGt4AaABAg","For the first half hour of the movie I didn't realise it was a re-make of the 1993 Alive movie. The title totally threw me. I was expecting something totally different. But what a great re-make it is","1","1 respuesta",""
